customer_id,age,gender,city,employment_type,annual_income,credit_score,existing_loans_count,loan_purpose,loan_amount,loan_tenure_months,interest_rate_pct,disbursement_date,loan_to_income_ratio,days_past_due,loan_status,is_default
CUST106237,35,Male,Gurugram,Salaried,376000.0,505,1,Home,154000,36,7.0,2023-12-05,0.41,0,Closed,0
CUST106238,45,Female,Mohali,Salaried,369000.0,745,1,Education,309000,36,7.0,2022-05-20,0.84,0,Active,0
CUST106239,64,Female,Bengaluru,Salaried,956000.0,687,1,Personal,550000,84,10.5,2024-08-11,0.58,0,Active,0
CUST106240,55,Female,Pune,Salaried,991000.0,651,0,Home,470000,36,7.28,2024-04-17,0.47,140,Default,1
CUST106241,34,Female,Gurugram,Salaried,216000.0,592,1,Personal,326000,12,12.47,2022-03-26,1.51,0,Closed,0
CUST106242,39,Male,Hyderabad,Salaried,1014000.0,586,1,Personal,208000,48,10.23,2022-12-04,0.21,0,Closed,0
CUST106243,58,Female,Delhi,Self-Employed,439000.0,667,1,Personal,473000,24,12.78,2025-08-14,1.08,152,Default,1
CUST106244,56,Female,Gurugram,Salaried,774000.0,667,0,Home,834000,240,12.65,2022-06-01,1.08,0,Closed,0
CUST106245,27,Male,Mumbai,Salaried,722000.0,512,0,Auto,616000,180,7.0,2023-08-19,0.85,0,Active,0
CUST106246,50,Male,Pune,Salaried,968000.0,862,0,Business,439000,120,12.74,2023-06-07,0.45,0,Active,0
CUST106247,39,Female,Mohali,Salaried,821000.0,598,2,Education,657000,120,14.98,2025-08-23,0.8,17,Active - Overdue 30d,0
CUST106248,45,Female,Mumbai,Salaried,440000.0,773,1,Business,801000,120,10.48,2024-11-08,1.82,0,Closed,0
CUST106249,36,Female,Pune,Salaried,866000.0,642,0,Personal,563000,60,12.77,2024-12-25,0.65,0,Closed,0
CUST106250,60,Male,Chennai,Self-Employed,802000.0,721,1,Business,332000,12,10.61,2021-06-26,0.41,103,Default,1
CUST106251,28,Male,Delhi,Salaried,839000.0,657,1,Home,408000,120,9.22,2025-10-24,0.49,104,Default,1
CUST106252,38,Female,Bengaluru,Self-Employed,985000.0,645,1,Business,658000,24,15.06,2021-03-31,0.67,261,Written Off,1
CUST106253,48,Female,Delhi,Self-Employed,960000.0,689,0,Home,465000,24,8.16,2024-07-12,0.48,0,Active,0
CUST106254,36,Male,Bengaluru,Salaried,1209000.0,640,3,Auto,453000,84,8.55,2021-02-24,0.37,177,Default,1
CUST106255,39,Male,Mumbai,Self-Employed,336000.0,769,0,Home,912000,60,13.34,2024-11-20,2.71,0,Active,0
CUST106256,62,Female,Bengaluru,Business Owner,651000.0,565,0,Personal,379000,36,9.12,2022-10-09,0.58,139,Default,1
CUST106257,37,Female,Bengaluru,Salaried,491000.0,664,0,Personal,166000,84,13.77,2023-11-19,0.34,0,Active,0
CUST106258,33,Male,Chennai,Salaried,303000.0,619,1,Credit Card Consolidation,574000,36,15.26,2025-09-03,1.89,142,Default,1
CUST106259,27,Male,Chennai,Self-Employed,751000.0,731,0,Personal,629000,36,9.29,2022-08-03,0.84,0,Active,0
CUST106260,47,Female,Chennai,Self-Employed,694000.0,503,0,Auto,181000,12,12.02,2023-09-17,0.26,96,Default,1
CUST106261,30,Female,Chandigarh,Salaried,942000.0,772,0,Auto,700000,84,12.19,2021-12-09,0.74,0,Closed,0
CUST106262,54,Male,Bengaluru,Business Owner,571000.0,594,1,Personal,498000,24,9.06,2022-12-05,0.87,137,Default,1
CUST106263,56,Male,Gurugram,Self-Employed,1025000.0,724,1,Auto,276000,24,9.51,2024-06-20,0.27,0,Active,0
CUST106264,45,Female,Bengaluru,Self-Employed,328000.0,504,0,Home,227000,12,12.7,2023-08-09,0.69,0,Active,0
CUST106265,26,Male,Pune,Salaried,461000.0,631,2,Education,218000,60,11.63,2023-11-19,0.47,305,Written Off,1
CUST106266,44,Female,Mohali,Self-Employed,985000.0,639,0,Auto,257000,36,7.0,2025-09-08,0.26,0,Active,0
CUST106267,38,Female,Bengaluru,Business Owner,330000.0,683,1,Education,184000,36,11.01,2021-06-16,0.56,0,Active,0
CUST106268,43,Male,Gurugram,Salaried,308000.0,717,0,Education,414000,36,11.1,2023-08-03,1.34,0,Closed,0
CUST106269,26,Female,Pune,Business Owner,351000.0,851,1,Personal,288000,48,10.51,2024-11-20,0.82,0,Active,0
CUST106270,49,Female,Chennai,Salaried,620000.0,633,1,Personal,354000,180,12.84,2024-01-05,0.57,33,Active - Overdue 30d,0
CUST106271,45,Female,Delhi,Salaried,1138000.0,729,0,Business,395000,120,10.67,2024-05-18,0.35,0,Active,0
CUST106272,37,Male,Bengaluru,Salaried,704000.0,638,1,Business,573000,12,14.22,2022-12-26,0.81,0,Closed,0
CUST106273,44,Female,Noida,Salaried,256000.0,702,1,Personal,492000,36,8.18,2023-09-14,1.92,0,Active,0
CUST106274,31,Male,Mumbai,Salaried,493000.0,551,1,Credit Card Consolidation,749000,36,9.84,2021-07-30,1.52,316,Written Off,1
CUST106275,46,Female,Pune,Salaried,796000.0,696,4,Credit Card Consolidation,1020000,12,8.71,2022-08-03,1.28,121,Default,1
CUST106276,54,Female,Noida,Salaried,728000.0,598,1,Home,343000,180,7.0,2022-03-15,0.47,94,Default,1
CUST106277,48,Male,Noida,Business Owner,856000.0,535,3,Personal,1705000,48,10.58,2025-11-21,1.99,136,Default,1
CUST106278,23,Female,Mumbai,Salaried,150000.0,669,0,Business,189000,48,10.29,2024-11-28,1.26,170,Default,1
CUST106279,31,Female,Bengaluru,Salaried,760000.0,686,0,Home,620000,24,7.14,2024-09-21,0.82,0,Active,0
CUST106280,58,Male,Delhi,Business Owner,547000.0,651,0,Personal,801000,36,7.36,2024-10-25,1.46,151,Default,1
CUST106281,34,Male,Chandigarh,Business Owner,746000.0,710,0,Auto,196000,60,11.36,2025-03-22,0.26,0,Closed,0
CUST106282,46,Female,Pune,Self-Employed,346000.0,820,2,Home,325000,12,8.0,2024-01-15,0.94,0,Closed,0
CUST106283,41,Male,Mohali,Salaried,973000.0,602,1,Personal,701000,24,10.83,2023-03-30,0.72,0,Closed,0
CUST106284,59,Male,Chandigarh,Self-Employed,809000.0,743,1,Auto,644000,12,11.77,2023-01-31,0.8,0,Closed,0
CUST106285,50,Female,Chandigarh,Salaried,781000.0,621,1,Business,168000,36,8.69,2023-05-21,0.22,0,Active,0
CUST106286,28,Female,Gurugram,Self-Employed,877000.0,706,0,Home,539000,24,10.49,2023-07-22,0.61,0,Active,0
CUST106287,40,Female,Delhi,Salaried,776000.0,672,1,Education,287000,48,12.76,2023-07-17,0.37,0,Closed,0
CUST106288,52,Male,Bengaluru,Self-Employed,609000.0,802,0,Credit Card Consolidation,838000,60,10.19,2023-05-15,1.38,0,Active,0
CUST106289,42,Male,Delhi,Salaried,804000.0,674,0,Home,525000,36,13.37,2025-10-01,0.65,0,Active,0
CUST106290,27,Male,Chennai,Business Owner,1246000.0,679,0,Personal,474000,36,13.51,2025-01-07,0.38,72,Default,1
CUST106291,29,Female,Chandigarh,Salaried,855000.0,762,1,Business,844000,12,9.22,2022-07-07,0.99,0,Closed,0
CUST106292,21,Female,Bengaluru,Salaried,690000.0,718,0,Home,937000,60,9.4,2022-08-28,1.36,125,Written Off,1
CUST106293,49,Male,Gurugram,Self-Employed,428000.0,729,0,Personal,55000,36,14.78,2023-07-15,0.13,109,Default,1
CUST106294,28,Male,Delhi,Self-Employed,555000.0,780,0,Personal,739000,48,7.0,2021-01-19,1.33,106,Default,1
CUST106295,24,Female,Delhi,Salaried,1017000.0,697,1,Auto,274000,36,12.46,2021-03-18,0.27,39,Active - Overdue 30d,0
CUST106296,55,Male,Noida,Salaried,627000.0,801,1,Auto,123000,36,11.98,2024-06-19,0.2,0,Closed,0
CUST106297,23,Male,Mohali,Salaried,631000.0,561,0,Auto,734000,24,11.82,2023-11-12,1.16,0,Closed,0
CUST106298,60,Female,Mumbai,Salaried,836000.0,663,1,Business,975000,12,9.5,2022-05-02,1.17,64,Default,1
CUST106299,27,Male,Chennai,Salaried,868000.0,676,0,Personal,287000,60,10.9,2025-05-15,0.33,90,Default,1
CUST106300,47,Female,Gurugram,Self-Employed,633000.0,614,0,Home,335000,12,12.55,2023-12-02,0.53,0,Active,0
CUST106301,21,Female,Bengaluru,Salaried,572000.0,735,0,Business,1378000,48,13.02,2022-11-25,2.41,0,Active,0
CUST106302,47,Male,Hyderabad,Business Owner,186000.0,699,0,Credit Card Consolidation,464000,12,8.67,2025-05-05,2.49,91,Default,1
CUST106303,36,Male,Delhi,Salaried,556000.0,508,1,Home,471000,60,7.49,2025-04-03,0.85,71,Default,1
CUST106304,58,Male,Mumbai,Salaried,469000.0,776,2,Personal,102000,12,11.26,2021-01-08,0.22,0,Active,0
CUST106305,27,Female,Delhi,Business Owner,696000.0,761,3,Credit Card Consolidation,367000,180,14.9,2024-02-23,0.53,0,Active,0
CUST106306,64,Male,Delhi,Salaried,460000.0,695,0,Personal,790000,48,15.2,2023-02-14,1.72,156,Written Off,1
CUST106307,43,Female,Mumbai,Salaried,384000.0,708,2,Personal,225000,36,15.65,2022-03-17,0.59,0,Active,0
CUST106308,61,Female,Bengaluru,Salaried,2123000.0,582,0,Home,857000,24,13.09,2022-07-03,0.4,0,Closed,0
CUST106309,31,Female,Gurugram,Salaried,212000.0,605,0,Personal,558000,48,14.83,2022-02-22,2.63,2,Active - Overdue 30d,0
CUST106310,62,Male,Hyderabad,Salaried,529000.0,458,0,Personal,576000,48,7.0,2021-12-27,1.09,0,Active,0
CUST106311,53,Female,Bengaluru,Salaried,759000.0,623,1,Credit Card Consolidation,273000,12,10.27,2025-06-24,0.36,0,Active,0
CUST106312,56,Female,Delhi,Salaried,252000.0,670,1,Home,846000,180,8.21,2021-07-21,3.36,138,Default,1
CUST106313,57,Male,Delhi,Salaried,784000.0,722,1,Personal,228000,36,11.71,2024-08-12,0.29,83,Default,1
CUST106314,61,Male,Noida,Business Owner,993000.0,580,1,Home,681000,84,12.27,2021-02-04,0.69,39,Active - Overdue 30d,0
CUST106315,37,Male,Delhi,Salaried,1497000.0,756,1,Auto,1337000,36,7.0,2024-03-02,0.89,0,Active,0
CUST106316,55,Male,Noida,Self-Employed,645000.0,687,1,Credit Card Consolidation,1172000,36,8.37,2021-12-12,1.82,0,Closed,0
CUST106317,25,Female,Gurugram,Salaried,624000.0,762,4,Home,1445000,12,8.95,2024-09-12,2.32,119,Default,1
CUST106318,52,Female,Mohali,Salaried,267000.0,747,0,Auto,651000,36,7.0,2024-03-04,2.44,0,Active,0
CUST106319,23,Female,Gurugram,Self-Employed,1046000.0,691,1,Home,597000,36,8.28,2024-03-09,0.57,166,Default,1
CUST106320,55,Female,Delhi,Salaried,533000.0,710,2,Personal,1123000,84,9.95,2021-12-25,2.11,0,Closed,0
CUST106321,34,Female,Chandigarh,Salaried,590000.0,629,0,Auto,933000,24,11.81,2021-05-02,1.58,0,Closed,0
CUST106322,51,Female,Pune,Salaried,889000.0,675,0,Credit Card Consolidation,867000,180,7.99,2024-04-06,0.98,176,Default,1
CUST106323,51,Male,Pune,Salaried,661000.0,695,0,Personal,238000,60,12.74,2023-12-23,0.36,121,Default,1
CUST106324,37,Female,Gurugram,Self-Employed,884000.0,747,0,Personal,647000,48,10.65,2023-05-26,0.73,0,Active,0
CUST106325,44,Male,Mumbai,Self-Employed,,685,1,Home,298000,36,10.7,2024-05-25,0.41,0,Active,0
CUST106326,43,Male,Pune,Self-Employed,1137000.0,841,1,Auto,439000,60,13.47,2023-01-21,0.39,0,Closed,0
CUST106327,38,Male,Mohali,Salaried,838000.0,687,1,Personal,607000,180,13.04,2024-10-17,0.72,0,Active,0
CUST106328,34,Female,Mohali,Salaried,424000.0,481,1,Personal,356000,240,9.67,2023-08-02,0.84,0,Closed,0
CUST106329,35,Female,Pune,Business Owner,1040000.0,643,0,Education,426000,12,7.4,2025-07-28,0.41,0,Closed,0
CUST106330,35,Male,Mumbai,Salaried,613000.0,605,1,Personal,791000,48,9.77,2021-09-14,1.29,0,Active,0
CUST106331,26,Male,Mumbai,Salaried,657000.0,652,0,Business,98000,48,12.67,2021-02-25,0.15,0,Closed,0
CUST106332,47,Female,Chennai,Self-Employed,536000.0,587,0,Business,519000,84,14.39,2021-10-22,0.97,0,Closed,0
CUST106333,35,Male,Chennai,Salaried,217000.0,542,0,Personal,399000,120,8.32,2022-04-02,1.84,0,Active,0
CUST106334,56,Male,Mohali,Salaried,664000.0,616,2,Business,730000,60,9.51,2023-07-18,1.1,126,Default,1
CUST106335,28,Female,Chandigarh,Salaried,774000.0,711,2,Credit Card Consolidation,346000,48,14.91,2021-09-11,0.45,80,Default,1
CUST106336,35,Male,Noida,Salaried,1364000.0,721,1,Home,482000,12,7.62,2025-02-03,0.35,0,Active,0
CUST106337,23,Male,Chennai,Salaried,683000.0,614,1,Business,358000,84,11.18,2022-04-30,0.52,132,Default,1
CUST106338,33,Male,Pune,Salaried,670000.0,739,0,Personal,1858000,24,7.0,2024-05-07,2.77,0,Active,0
CUST106339,61,Male,Chennai,Salaried,718000.0,632,0,Credit Card Consolidation,272000,84,8.86,2022-07-28,0.38,0,Closed,0
CUST106340,54,Male,Mumbai,Salaried,704000.0,622,0,Personal,80000,36,12.88,2023-01-12,0.11,0,Closed,0
CUST106341,44,Male,Pune,Business Owner,681000.0,645,0,Business,724000,48,9.05,2021-05-22,1.06,162,Default,1
CUST106342,60,Male,Mohali,Business Owner,754000.0,490,2,Personal,329000,24,7.87,2023-02-24,0.44,146,Written Off,1
CUST106343,52,Male,Delhi,Self-Employed,540000.0,658,0,Credit Card Consolidation,678000,12,12.27,2025-02-13,1.26,17,Active - Overdue 30d,0
CUST106344,52,Female,Hyderabad,Self-Employed,657000.0,550,0,Education,707000,120,13.6,2023-05-21,1.08,0,Closed,0
CUST106345,50,Female,Bengaluru,Self-Employed,1558000.0,633,1,Personal,929000,24,12.3,2022-07-17,0.6,146,Default,1
CUST106346,33,Male,Chennai,Salaried,1186000.0,616,1,Education,252000,24,7.28,2024-03-03,0.21,0,Active,0
CUST106347,21,Female,Hyderabad,Salaried,305000.0,751,0,Personal,427000,12,13.81,2024-07-18,1.4,0,Closed,0
CUST106348,54,Male,Noida,Salaried,1471000.0,605,1,Business,1270000,36,13.5,2021-04-18,0.86,0,Active,0
CUST106349,35,Female,Hyderabad,Business Owner,1404000.0,859,1,Home,635000,36,15.79,2025-07-06,0.45,0,Active,0
CUST106350,64,Male,Gurugram,Self-Employed,1098000.0,616,1,Auto,152000,36,14.88,2021-03-05,0.14,0,Active,0
CUST106351,34,Male,Mumbai,Business Owner,508000.0,639,1,Education,1590000,48,9.3,2023-03-10,3.13,129,Default,1
CUST106352,49,Female,Chennai,Salaried,380000.0,696,0,Personal,331000,84,10.04,2024-12-26,0.87,68,Default,1
CUST106353,54,Male,Gurugram,Self-Employed,1133000.0,627,0,Personal,663000,48,8.12,2023-01-10,0.59,0,Closed,0
CUST106354,38,Male,Hyderabad,Self-Employed,457000.0,752,1,Personal,427000,60,8.38,2023-02-12,0.93,33,Active - Overdue 30d,0
CUST106355,27,Female,Mumbai,Salaried,615000.0,510,0,Personal,743000,48,9.63,2024-12-16,1.21,0,Active,0
CUST106356,49,Male,Noida,Self-Employed,671000.0,690,2,Credit Card Consolidation,554000,84,13.39,2025-04-14,0.83,175,Default,1
CUST106357,51,Male,Gurugram,Salaried,406000.0,623,1,Personal,412000,36,9.38,2022-05-26,1.01,222,Written Off,1
CUST106358,45,Male,Noida,Salaried,924000.0,738,1,Credit Card Consolidation,141000,36,12.88,2021-02-09,0.15,0,Active,0
CUST106359,58,Male,Hyderabad,Self-Employed,569000.0,672,2,Personal,354000,48,7.99,2025-08-22,0.62,0,Active,0
CUST106360,34,Male,Mumbai,Salaried,150000.0,716,0,Auto,1332000,36,10.47,2023-05-29,8.88,118,Default,1
CUST106361,28,Male,Pune,Business Owner,525000.0,753,1,Home,513000,48,10.55,2024-10-26,0.98,0,Active,0
CUST106362,47,Male,Noida,Salaried,362000.0,789,3,Home,1004000,48,7.0,2022-02-18,2.77,150,Written Off,1
CUST106363,22,Male,Chennai,Salaried,617000.0,708,1,Personal,731000,48,12.04,2023-01-07,1.18,62,Default,1
CUST106364,37,Female,Gurugram,Salaried,1604000.0,811,1,Personal,227000,36,7.02,2022-11-03,0.14,0,Active,0
CUST106365,57,Female,Mohali,Self-Employed,972000.0,587,0,Education,246000,36,9.03,2021-11-16,0.25,153,Default,1
CUST106366,34,Female,Delhi,Self-Employed,994000.0,646,0,Auto,389000,180,7.0,2023-01-07,0.39,72,Default,1
CUST106367,45,Female,Bengaluru,Salaried,641000.0,623,1,Home,520000,36,15.49,2021-10-22,0.81,0,Active,0
CUST106368,50,Female,Hyderabad,Self-Employed,710000.0,683,1,Auto,1030000,24,10.37,2025-10-21,1.45,153,Default,1
CUST106369,49,Female,Delhi,Salaried,566000.0,692,0,Home,865000,12,7.0,2021-01-01,1.53,114,Default,1
CUST106370,40,Female,Chandigarh,Salaried,298000.0,633,0,Business,246000,48,14.68,2025-09-10,0.83,0,Active,0
CUST106371,41,Male,Hyderabad,Self-Employed,362000.0,765,0,Education,791000,60,9.75,2023-11-10,2.19,0,Active,0
CUST106372,42,Female,Pune,Business Owner,284000.0,407,0,Personal,690000,48,13.86,2024-08-14,2.43,95,Default,1
CUST106373,55,Male,Delhi,Salaried,471000.0,763,1,Home,976000,60,8.01,2025-05-10,2.07,116,Default,1
CUST106374,57,Female,Pune,Salaried,680000.0,628,0,Business,244000,36,14.37,2025-02-11,0.36,0,Active,0
CUST106375,36,Male,Pune,Self-Employed,619000.0,711,1,Personal,662000,12,13.81,2022-09-19,1.07,178,Default,1
CUST106376,63,Female,Chandigarh,Salaried,871000.0,574,0,Personal,182000,36,11.0,2025-02-25,0.21,0,Closed,0
CUST106377,37,Male,Chennai,Self-Employed,886000.0,694,0,Personal,899000,48,7.0,2024-07-18,1.01,3,Active - Overdue 30d,0
CUST106378,36,Male,Delhi,Salaried,492000.0,695,2,Auto,747000,84,10.85,2024-07-06,1.52,0,Closed,0
CUST106379,22,Male,Hyderabad,Self-Employed,986000.0,759,0,Home,510000,120,14.33,2023-02-11,0.52,0,Active,0
CUST106380,24,Male,Chennai,Salaried,501000.0,751,3,Business,520000,60,14.04,2025-07-01,1.04,0,Active,0
CUST106381,41,Male,Hyderabad,Salaried,1313000.0,565,1,Home,204000,48,8.86,2021-08-30,0.16,0,Active,0
CUST106382,59,Male,Chandigarh,Salaried,653000.0,673,1,Home,250000,24,9.55,2025-11-20,0.38,0,Closed,0
CUST106383,54,Male,Gurugram,Salaried,784000.0,750,0,Personal,695000,12,13.68,2021-05-26,0.89,0,Closed,0
CUST106384,50,Male,Gurugram,Salaried,609000.0,629,1,Business,761000,36,11.78,2023-06-27,1.25,0,Active,0
CUST106385,26,Female,Hyderabad,Salaried,348000.0,534,1,Education,691000,24,7.0,2025-08-04,1.99,99,Default,1
CUST106386,37,Male,Gurugram,Salaried,325000.0,681,1,Auto,98000,24,12.72,2021-10-02,0.3,0,Closed,0
CUST106387,59,Male,Bengaluru,Salaried,1161000.0,565,2,Personal,281000,120,15.61,2025-02-24,0.24,0,Active,0
CUST106388,45,Female,Pune,Salaried,873000.0,628,1,Auto,1120000,120,9.94,2021-06-28,1.28,101,Default,1
CUST106389,25,Male,Chennai,Salaried,482000.0,603,0,Home,753000,180,7.09,2024-01-13,1.56,0,Closed,0
CUST106390,25,Male,Mumbai,Salaried,968000.0,656,0,Business,576000,12,11.65,2024-10-14,0.6,211,Written Off,1
CUST106391,40,Male,Mohali,Business Owner,708000.0,766,2,Education,192000,24,14.75,2023-07-20,0.27,314,Written Off,1
CUST106392,36,Female,Mumbai,Self-Employed,558000.0,724,1,Auto,475000,36,14.73,2025-09-18,0.85,104,Default,1
CUST106393,61,Male,Chandigarh,Salaried,1141000.0,772,2,Credit Card Consolidation,423000,180,10.27,2025-05-28,0.37,0,Closed,0
CUST106394,57,Male,Chandigarh,Salaried,601000.0,717,1,Auto,398000,24,18.42,2024-02-12,0.66,0,Closed,0
CUST106395,60,Female,Mumbai,Salaried,1131000.0,690,3,Home,701000,60,11.13,2022-04-19,0.62,0,Active,0
CUST106396,29,Male,Noida,Business Owner,812000.0,780,0,Personal,793000,24,9.91,2023-06-04,0.98,0,Active,0
CUST106397,25,Female,Gurugram,Self-Employed,769000.0,561,2,Home,237000,84,13.58,2024-03-01,0.31,0,Active,0
CUST106398,62,Male,Delhi,Salaried,195000.0,790,0,Credit Card Consolidation,304000,60,11.5,2024-06-19,1.56,0,Closed,0
CUST106399,22,Female,Hyderabad,Salaried,969000.0,722,1,Home,580000,48,18.33,2024-09-18,0.6,0,Active,0
CUST106400,29,Female,Pune,Salaried,824000.0,750,2,Home,439000,48,14.62,2023-02-17,0.53,0,Closed,0
CUST106401,63,Male,Mohali,Salaried,150000.0,633,0,Personal,180000,240,13.51,2021-08-06,1.2,121,Default,1
CUST106402,56,Female,Gurugram,Salaried,390000.0,613,1,Home,222000,36,12.13,2024-05-10,0.57,21,Active - Overdue 30d,0
CUST106403,42,Female,Delhi,Salaried,695000.0,682,3,Auto,403000,48,13.79,2021-10-29,0.58,109,Default,1
CUST106404,42,Male,Mumbai,Salaried,545000.0,584,1,Personal,436000,48,10.92,2024-12-08,0.8,120,Default,1
CUST106405,42,Female,Hyderabad,Salaried,895000.0,642,0,Business,798000,24,9.62,2025-01-08,0.89,0,Active,0
CUST106406,54,Male,Pune,Business Owner,941000.0,647,0,Home,310000,24,11.84,2022-12-12,0.33,0,Closed,0
CUST106407,49,Female,Mohali,Salaried,655000.0,640,0,Home,403000,60,9.13,2022-06-22,0.62,0,Closed,0
CUST106408,58,Male,Hyderabad,Salaried,617000.0,622,1,Auto,460000,36,10.95,2025-10-16,0.75,145,Written Off,1
CUST106409,53,Male,Mohali,Salaried,420000.0,550,0,Home,351000,240,9.78,2022-03-05,0.84,0,Closed,0
CUST106410,38,Male,Mohali,Salaried,783000.0,718,0,Home,473000,24,7.9,2021-02-11,0.6,0,Closed,0
CUST106411,27,Male,Gurugram,Business Owner,542000.0,694,1,Home,299000,48,11.78,2022-07-16,0.55,66,Default,1
CUST106412,21,Male,Delhi,Salaried,197000.0,585,3,Auto,210000,12,12.97,2025-06-21,1.07,74,Default,1
CUST106413,53,Female,Delhi,Salaried,391000.0,708,0,Auto,672000,24,13.16,2022-05-04,1.72,0,Closed,0
CUST106414,21,Female,Bengaluru,Salaried,431000.0,655,1,Personal,413000,48,17.42,2021-07-17,0.96,0,Active,0
CUST106415,44,Male,Chandigarh,Salaried,724000.0,607,0,Personal,303000,48,13.88,2023-02-18,0.42,268,Written Off,1
CUST106416,24,Male,Mumbai,Salaried,696000.0,726,2,Personal,890000,84,10.86,2022-07-08,1.28,133,Default,1
CUST106417,24,Female,Bengaluru,Salaried,560000.0,679,2,Personal,652000,24,7.0,2025-08-14,1.16,201,Written Off,1
CUST106418,38,Male,Bengaluru,Self-Employed,1284000.0,787,1,Personal,363000,12,9.53,2023-04-05,0.28,0,Closed,0
CUST106419,47,Male,Mumbai,Business Owner,1083000.0,621,2,Home,415000,24,13.91,2022-07-11,0.38,133,Default,1
CUST106420,63,Male,Bengaluru,Self-Employed,925000.0,714,0,Personal,705000,60,8.93,2021-09-02,0.76,0,Active,0
CUST106421,52,Male,Mumbai,Salaried,668000.0,803,1,Personal,273000,60,7.33,2023-02-02,0.41,10,Active - Overdue 30d,0
CUST106422,53,Male,Gurugram,Salaried,852000.0,688,1,Credit Card Consolidation,548000,36,13.32,2024-07-30,0.64,0,Closed,0
CUST106423,48,Female,Delhi,Self-Employed,478000.0,594,1,Education,525000,48,9.33,2021-08-05,1.1,42,Active - Overdue 30d,0
CUST106424,62,Female,Chennai,Self-Employed,697000.0,638,0,Business,414000,240,16.74,2024-10-15,0.59,134,Default,1
CUST106425,61,Male,Mumbai,Salaried,664000.0,790,1,Personal,1198000,120,12.29,2022-10-20,1.8,216,Written Off,1
CUST106426,56,Female,Noida,Salaried,215000.0,786,0,Auto,817000,48,15.76,2023-03-30,3.8,0,Closed,0
CUST106427,26,Male,Pune,Business Owner,1014000.0,638,2,Education,880000,36,11.65,2024-12-09,0.87,93,Default,1
CUST106428,36,Male,Gurugram,Self-Employed,500000.0,618,3,Home,977000,120,11.04,2024-09-10,1.95,107,Default,1
CUST106429,54,Male,Chandigarh,Salaried,703000.0,741,0,Personal,464000,48,9.11,2024-09-05,0.66,0,Closed,0
CUST106430,43,Male,Bengaluru,Salaried,493000.0,611,2,Personal,991000,120,14.45,2024-12-10,2.01,283,Written Off,1
CUST106431,62,Male,Mumbai,Business Owner,751000.0,685,2,Auto,491000,60,8.41,2021-08-03,0.65,0,Active,0
CUST106432,44,Male,Chennai,Self-Employed,467000.0,467,1,Personal,1017000,36,7.85,2023-07-15,2.18,35,Active - Overdue 30d,0
CUST106433,33,Male,Noida,Salaried,956000.0,802,0,Personal,290000,84,8.25,2021-08-27,0.3,0,Closed,0
CUST106434,38,Male,Mohali,Salaried,452000.0,697,0,Business,686000,48,13.6,2021-07-31,1.52,0,Closed,0
CUST106435,33,Female,Hyderabad,Salaried,489000.0,644,1,Education,267000,24,9.6,2023-06-24,0.55,140,Default,1
CUST106436,57,Female,Gurugram,Salaried,790000.0,709,0,Personal,739000,60,12.53,2023-04-11,0.94,60,Default,1
CUST106437,63,Male,Gurugram,Salaried,805000.0,732,2,Home,70000,48,16.41,2021-07-13,0.09,0,Closed,0
