customer_id,age,gender,city,employment_type,annual_income,credit_score,credit_band,existing_loans_count,loan_purpose,loan_amount,loan_tenure_months,interest_rate_pct,disbursement_date,loan_to_income_ratio,days_past_due,loan_status,is_default,predicted_default_prob,risk_segment
CUST103784,38,Female,Pune,Salaried,573000.0,648,Fair,0,Home,318000,120,8.53,2024-02-20,0.55,0,Closed,0,0.44,High Risk
CUST103785,34,Female,Mumbai,Salaried,445000.0,688,Good,0,Home,472000,60,7.0,2022-12-19,1.06,0,Closed,0,0.434,High Risk
CUST103786,30,Female,Pune,Salaried,323000.0,630,Fair,0,Auto,674000,12,9.97,2021-11-05,2.09,27,Active - Overdue 30d,0,0.562,High Risk
CUST103787,33,Female,Delhi,Salaried,1134000.0,826,Excellent,1,Education,583000,120,12.18,2022-12-23,0.51,0,Closed,0,0.208,Medium Risk
CUST103788,51,Male,Mumbai,Salaried,736000.0,664,Fair,1,Home,509000,60,12.01,2025-11-05,0.69,0,Closed,0,0.463,High Risk
CUST103789,50,Male,Mumbai,Salaried,652000.0,611,Fair,0,Personal,477000,36,8.62,2022-03-19,0.73,0,Active,0,0.492,High Risk
CUST103790,23,Male,Chennai,Salaried,1228000.0,561,Poor,0,Personal,1195000,60,9.39,2022-12-23,0.97,143,Written Off,1,0.567,High Risk
CUST103791,50,Female,Hyderabad,Salaried,1330000.0,608,Fair,2,Education,534000,48,15.32,2021-08-02,0.4,0,Active,0,0.445,High Risk
CUST103792,26,Female,Pune,Salaried,1006000.0,598,Fair,0,Personal,828000,36,7.36,2022-02-28,0.82,0,Closed,0,0.45,High Risk
CUST103793,49,Male,Delhi,Salaried,261000.0,680,Good,0,Auto,281000,120,10.45,2021-11-20,1.08,0,Closed,0,0.465,High Risk
CUST103794,28,Male,Hyderabad,Salaried,987000.0,658,Fair,0,Education,290000,36,10.04,2021-01-20,0.29,0,Active,0,0.404,High Risk
CUST103795,64,Female,Gurugram,Self-Employed,371000.0,506,Poor,0,Personal,292000,12,9.59,2024-02-06,0.79,154,Default,1,0.67,Very High Risk
CUST103796,63,Male,Chandigarh,Salaried,343000.0,648,Fair,0,Education,691000,24,14.89,2025-10-10,2.01,216,Written Off,1,0.584,High Risk
CUST103797,64,Male,Noida,Salaried,1169000.0,498,Poor,0,Auto,409000,24,7.0,2021-08-11,0.35,0,Active,0,0.545,High Risk
CUST103798,53,Male,Gurugram,Salaried,787000.0,747,Very Good,1,Education,215000,240,13.42,2025-01-07,0.27,0,Closed,0,0.335,Medium Risk
CUST103799,37,Female,Pune,Business Owner,629000.0,664,Fair,2,Home,387000,36,11.06,2022-08-07,0.62,0,Closed,0,0.542,High Risk
CUST103800,31,Male,Mohali,Salaried,1251000.0,574,Poor,1,Credit Card Consolidation,605000,48,7.0,2023-06-27,0.48,0,Closed,0,0.537,High Risk
CUST103801,33,Male,Gurugram,Self-Employed,755000.0,660,Fair,0,Home,480000,180,11.12,2021-01-20,0.64,0,Closed,0,0.541,High Risk
CUST103802,31,Female,Chandigarh,Salaried,1642000.0,759,Very Good,3,Auto,1028000,36,7.0,2025-09-02,0.63,0,Closed,0,0.296,Medium Risk
CUST103803,51,Male,Pune,Salaried,1050000.0,659,Fair,1,Home,546000,36,11.05,2021-09-28,0.52,261,Written Off,1,0.437,High Risk
CUST103804,48,Female,Delhi,Salaried,715000.0,686,Good,0,Auto,858000,12,8.38,2023-01-02,1.2,0,Closed,0,0.493,High Risk
CUST103805,64,Male,Hyderabad,Salaried,950000.0,748,Very Good,0,Home,564000,48,12.92,2023-12-11,0.59,0,Closed,0,0.348,Medium Risk
CUST103806,26,Male,Hyderabad,Salaried,387000.0,634,Fair,0,Home,50000,48,12.24,2024-11-25,0.13,0,Closed,0,0.332,Medium Risk
CUST103807,61,Female,Delhi,Self-Employed,615000.0,608,Fair,0,Personal,148000,60,13.96,2021-03-21,0.24,0,Closed,0,0.497,High Risk
CUST103808,36,Female,Mumbai,Business Owner,372000.0,610,Fair,1,Personal,405000,24,12.75,2023-04-20,1.09,0,Closed,0,0.564,High Risk
CUST103809,24,Male,Mohali,Salaried,560000.0,746,Very Good,0,Home,220000,48,12.1,2021-11-28,0.39,0,Closed,0,0.34,Medium Risk
CUST103810,55,Male,Pune,Business Owner,1021000.0,697,Good,1,Auto,1009000,12,9.39,2024-05-21,0.99,136,Default,1,0.6,High Risk
CUST103811,46,Female,Delhi,Salaried,480000.0,723,Good,1,Business,194000,48,10.85,2021-11-15,0.4,0,Closed,0,0.369,Medium Risk
CUST103812,32,Male,Bengaluru,Salaried,595000.0,578,Poor,1,Business,508000,60,9.41,2024-03-27,0.85,0,Closed,0,0.519,High Risk
CUST103813,31,Female,Pune,Self-Employed,629000.0,814,Excellent,0,Personal,689000,36,11.9,2021-10-07,1.1,0,Active,0,0.425,High Risk
CUST103814,57,Female,Mumbai,Salaried,216000.0,764,Very Good,2,Business,1192000,84,14.5,2024-04-16,5.52,0,Closed,0,0.438,High Risk
CUST103815,45,Male,Mumbai,Salaried,1184000.0,595,Fair,1,Credit Card Consolidation,371000,24,7.0,2025-09-24,0.31,105,Default,1,0.527,High Risk
CUST103816,38,Female,Chennai,Salaried,1208000.0,721,Good,0,Personal,434000,60,12.51,2024-04-02,0.36,117,Default,1,0.323,Medium Risk
CUST103817,39,Male,Hyderabad,Salaried,378000.0,605,Fair,1,Credit Card Consolidation,1043000,24,13.52,2022-11-12,2.76,0,Active,0,0.644,Very High Risk
CUST103818,43,Female,Bengaluru,Salaried,1064000.0,554,Poor,1,Personal,734000,240,10.54,2021-08-13,0.69,0,Active,0,0.489,High Risk
CUST103819,58,Male,Mumbai,Salaried,810000.0,712,Good,0,Personal,242000,60,8.74,2023-03-23,0.3,0,Active,0,0.337,Medium Risk
CUST103820,38,Female,Gurugram,Salaried,852000.0,698,Good,1,Personal,237000,24,9.59,2024-02-21,0.28,22,Active - Overdue 30d,0,0.388,Medium Risk
CUST103821,46,Female,Bengaluru,Salaried,478000.0,726,Good,0,Education,197000,24,8.87,2024-12-29,0.41,0,Active,0,0.339,Medium Risk
CUST103822,26,Female,Gurugram,Salaried,998000.0,754,Very Good,1,Personal,385000,84,7.66,2022-04-05,0.39,337,Written Off,1,0.341,Medium Risk
CUST103823,24,Female,Bengaluru,Self-Employed,1220000.0,745,Very Good,0,Personal,528000,12,13.15,2023-04-01,0.43,132,Default,1,0.421,High Risk
CUST103824,64,Male,Delhi,Salaried,555000.0,688,Good,1,Auto,406000,36,12.36,2022-05-19,0.73,119,Default,1,0.473,High Risk
CUST103825,49,Male,Bengaluru,Salaried,648000.0,674,Good,0,Auto,807000,12,10.09,2025-06-14,1.25,0,Closed,0,0.491,High Risk
CUST103826,54,Female,Mohali,Salaried,339000.0,786,Very Good,2,Home,662000,48,11.0,2024-07-07,1.95,0,Closed,0,0.442,High Risk
CUST103827,37,Female,Delhi,Salaried,840000.0,653,Fair,2,Business,1961000,12,12.92,2021-02-12,2.33,152,Default,1,0.639,Very High Risk
CUST103828,63,Female,Bengaluru,Business Owner,712000.0,767,Very Good,2,Personal,164000,60,11.46,2024-02-07,0.23,291,Written Off,1,0.471,High Risk
CUST103829,63,Female,Bengaluru,Salaried,1111000.0,522,Poor,2,Education,169000,120,11.49,2021-12-24,0.15,0,Active,0,0.489,High Risk
CUST103830,36,Male,Gurugram,Business Owner,584000.0,635,Fair,2,Auto,793000,36,10.12,2023-03-06,1.36,0,Closed,0,0.671,Very High Risk
CUST103831,22,Male,Chennai,Self-Employed,654000.0,676,Good,2,Auto,626000,36,8.37,2023-12-26,0.96,197,Written Off,1,0.623,Very High Risk
CUST103832,54,Male,Gurugram,Business Owner,341000.0,731,Good,1,Business,131000,60,8.89,2024-11-13,0.38,19,Active - Overdue 30d,0,0.33,Medium Risk
CUST103833,28,Female,Chennai,Self-Employed,1020000.0,745,Very Good,0,Business,1187000,12,12.32,2024-05-15,1.16,129,Default,1,0.396,Medium Risk
CUST103834,33,Male,Mumbai,Self-Employed,291000.0,764,Very Good,0,Auto,288000,24,11.77,2024-08-29,0.99,0,Active,0,0.419,High Risk
CUST103835,62,Female,Noida,Salaried,475000.0,698,Good,0,Personal,399000,12,8.14,2022-01-03,0.84,0,Active,0,0.424,High Risk
CUST103836,28,Male,Delhi,Self-Employed,807000.0,669,Fair,1,Auto,907000,84,12.75,2023-03-16,1.12,165,Default,1,0.634,Very High Risk
CUST103837,50,Male,Mumbai,Salaried,699000.0,772,Very Good,0,Home,302000,60,8.93,2023-05-20,0.43,0,Active,0,0.304,Medium Risk
CUST103838,52,Male,Delhi,Salaried,478000.0,691,Good,2,Personal,560000,120,11.34,2025-08-26,1.17,0,Active,0,0.464,High Risk
CUST103839,56,Male,Delhi,Salaried,563000.0,781,Very Good,0,Auto,424000,24,10.11,2022-10-18,0.75,0,Active,0,0.324,Medium Risk
CUST103840,50,Female,Chandigarh,Salaried,776000.0,722,Good,0,Education,726000,36,7.9,2022-10-11,0.94,24,Active - Overdue 30d,0,0.38,Medium Risk
CUST103841,21,Male,Gurugram,Self-Employed,705000.0,681,Good,2,Education,401000,12,8.51,2024-11-30,0.57,0,Closed,0,0.527,High Risk
CUST103842,63,Male,Hyderabad,Self-Employed,556000.0,753,Very Good,1,Home,980000,120,11.76,2025-02-07,1.76,0,Closed,0,0.492,High Risk
CUST103843,59,Male,Mumbai,Salaried,1102000.0,702,Good,1,Auto,102000,24,11.74,2024-09-17,0.09,0,Closed,0,0.364,Medium Risk
CUST103844,37,Female,Gurugram,Salaried,1230000.0,700,Good,1,Home,350000,60,7.56,2022-09-19,0.28,0,Closed,0,0.374,Medium Risk
CUST103845,40,Female,Bengaluru,Salaried,770000.0,614,Fair,1,Auto,282000,24,12.91,2023-08-23,0.37,151,Default,1,0.464,High Risk
CUST103846,44,Male,Pune,Salaried,433000.0,665,Fair,0,Education,244000,12,13.16,2022-09-07,0.56,0,Closed,0,0.433,High Risk
CUST103847,42,Female,Mumbai,Salaried,1001000.0,641,Fair,1,Auto,720000,120,9.14,2021-10-07,0.72,0,Active,0,0.444,High Risk
CUST103848,49,Male,Mumbai,Salaried,204000.0,701,Good,0,Auto,115000,180,10.83,2025-12-11,0.56,0,Active,0,0.393,Medium Risk
CUST103849,42,Male,Gurugram,Salaried,741000.0,695,Good,0,Auto,1271000,120,11.15,2025-03-03,1.72,0,Active,0,0.457,High Risk
CUST103850,64,Female,Chennai,Salaried,654000.0,666,Fair,0,Personal,381000,24,15.8,2024-09-26,0.58,157,Default,1,0.478,High Risk
CUST103851,29,Male,Hyderabad,Salaried,351000.0,669,Fair,4,Personal,132000,84,12.08,2022-10-08,0.38,0,Closed,0,0.401,High Risk
CUST103852,57,Female,Mumbai,Self-Employed,888000.0,716,Good,0,Personal,86000,60,7.0,2022-03-08,0.1,0,Active,0,0.297,Medium Risk
CUST103853,30,Male,Delhi,Salaried,990000.0,539,Poor,1,Home,129000,180,7.0,2024-04-05,0.13,0,Active,0,0.4,Medium Risk
CUST103854,56,Female,Delhi,Salaried,527000.0,563,Poor,0,Personal,415000,24,13.57,2024-07-23,0.79,0,Closed,0,0.536,High Risk
CUST103855,57,Male,Gurugram,Salaried,813000.0,666,Fair,0,Business,233000,24,12.26,2025-08-13,0.29,0,Closed,0,0.427,High Risk
CUST103856,48,Male,Pune,Salaried,950000.0,779,Very Good,0,Personal,413000,120,11.17,2021-04-14,0.43,0,Active,0,0.282,Medium Risk
CUST103857,48,Female,Delhi,Salaried,445000.0,795,Very Good,0,Personal,308000,180,15.53,2021-07-05,0.69,0,Closed,0,0.271,Medium Risk
CUST103858,62,Male,Bengaluru,Self-Employed,654000.0,563,Poor,0,Auto,729000,36,12.54,2025-10-28,1.11,191,Written Off,1,0.684,Very High Risk
CUST103859,63,Male,Pune,Salaried,483000.0,900,Excellent,2,Education,756000,240,13.11,2022-02-22,1.57,217,Written Off,1,0.555,High Risk
CUST103860,41,Male,Bengaluru,Salaried,492000.0,609,Fair,1,Home,433000,12,7.0,2024-12-10,0.88,170,Default,1,0.53,High Risk
CUST103861,44,Female,Delhi,Salaried,550000.0,601,Fair,1,Auto,940000,60,9.26,2023-02-02,1.71,0,Active,0,0.574,High Risk
CUST103862,62,Male,Gurugram,Salaried,1074000.0,494,Poor,0,Home,1125000,84,13.85,2023-04-16,1.05,135,Default,1,0.567,High Risk
CUST103863,60,Male,Bengaluru,Business Owner,319000.0,628,Fair,2,Education,655000,120,13.72,2024-05-29,2.05,141,Default,1,0.726,Very High Risk
CUST103864,22,Female,Noida,Salaried,391000.0,653,Fair,0,Home,266000,36,14.22,2021-02-16,0.68,0,Active,0,0.442,High Risk
CUST103865,28,Male,Chennai,Self-Employed,238000.0,803,Excellent,1,Education,228000,60,10.2,2025-08-09,0.96,0,Closed,0,0.434,High Risk
CUST103866,47,Female,Delhi,Salaried,417000.0,745,Very Good,0,Credit Card Consolidation,239000,120,8.01,2022-11-12,0.57,0,Active,0,0.373,Medium Risk
CUST103867,42,Male,Delhi,Salaried,693000.0,768,Very Good,2,Personal,480000,240,13.3,2024-07-24,0.69,0,Closed,0,0.306,Medium Risk
CUST103868,57,Male,Bengaluru,Self-Employed,553000.0,831,Excellent,1,Home,237000,120,15.23,2023-01-31,0.43,0,Active,0,0.336,Medium Risk
CUST103869,47,Male,Gurugram,Salaried,1046000.0,859,Excellent,1,Home,305000,60,7.0,2022-08-21,0.29,0,Closed,0,0.208,Medium Risk
CUST103870,49,Female,Mohali,Self-Employed,946000.0,837,Excellent,2,Business,568000,60,12.24,2024-03-20,0.6,0,Closed,0,0.358,Medium Risk
CUST103871,23,Male,Bengaluru,Business Owner,381000.0,710,Good,0,Personal,614000,60,10.07,2022-10-19,1.61,71,Default,1,0.568,High Risk
CUST103872,64,Male,Noida,Business Owner,424000.0,648,Fair,0,Auto,233000,36,7.0,2023-09-23,0.55,76,Default,1,0.577,High Risk
CUST103873,33,Male,Chandigarh,Business Owner,287000.0,762,Very Good,0,Home,1059000,60,7.27,2025-03-12,3.69,0,Active,0,0.589,High Risk
CUST103874,30,Male,Noida,Salaried,471000.0,621,Fair,2,Credit Card Consolidation,249000,12,10.23,2023-04-08,0.53,34,Active - Overdue 30d,0,0.527,High Risk
CUST103875,56,Male,Hyderabad,Salaried,994000.0,729,Good,0,Home,374000,240,12.81,2023-01-03,0.38,0,Active,0,0.364,Medium Risk
CUST103876,29,Male,Hyderabad,Salaried,543000.0,663,Fair,0,Auto,279000,84,11.49,2021-08-24,0.51,0,Closed,0,0.432,High Risk
CUST103877,47,Female,Chandigarh,Salaried,418000.0,635,Fair,1,Auto,221000,60,7.21,2025-06-16,0.53,328,Written Off,1,0.454,High Risk
CUST103878,54,Male,Chennai,Salaried,786000.0,546,Poor,3,Home,514000,36,7.88,2022-01-28,0.65,157,Default,1,0.6,High Risk
CUST103879,21,Male,Delhi,Business Owner,296000.0,717,Good,1,Credit Card Consolidation,284000,12,12.45,2024-01-11,0.96,104,Default,1,0.545,High Risk
CUST103880,52,Male,Noida,Salaried,412000.0,605,Fair,0,Auto,826000,36,10.99,2024-09-22,2.0,116,Default,1,0.633,Very High Risk
CUST103881,45,Male,Pune,Salaried,529000.0,730,Good,1,Home,545000,84,12.65,2025-01-29,1.03,0,Closed,0,0.381,Medium Risk
CUST103882,49,Male,Gurugram,Self-Employed,258000.0,669,Fair,0,Education,1118000,36,9.04,2023-04-26,4.33,340,Written Off,1,0.774,Very High Risk
CUST103883,27,Female,Mohali,Salaried,1050000.0,677,Good,1,Personal,270000,180,10.83,2022-06-28,0.26,0,Active,0,0.381,Medium Risk
CUST103884,23,Female,Noida,Salaried,668000.0,668,Fair,0,Auto,413000,48,14.33,2023-07-26,0.62,122,Default,1,0.462,High Risk
CUST103885,40,Female,Chennai,Self-Employed,632000.0,567,Poor,2,Personal,547000,120,16.49,2025-10-12,0.87,101,Default,1,0.683,Very High Risk
CUST103886,40,Female,Bengaluru,Salaried,701000.0,624,Fair,0,Credit Card Consolidation,611000,84,10.0,2023-01-03,0.87,0,Closed,0,0.477,High Risk
CUST103887,50,Male,Mohali,Self-Employed,658000.0,611,Fair,1,Home,67000,24,14.06,2022-01-12,0.1,0,Closed,0,0.327,Medium Risk
CUST103888,55,Male,Hyderabad,Salaried,1038000.0,610,Fair,2,Home,771000,36,11.4,2023-05-21,0.74,77,Default,1,0.515,High Risk
CUST103889,55,Female,Pune,Salaried,745000.0,607,Fair,1,Business,1152000,24,9.33,2021-08-06,1.55,0,Closed,0,0.55,High Risk
CUST103890,59,Male,Noida,Self-Employed,882000.0,602,Fair,0,Auto,724000,24,15.53,2022-08-21,0.82,0,Closed,0,0.623,Very High Risk
CUST103891,47,Male,Delhi,Self-Employed,855000.0,616,Fair,1,Personal,532000,24,12.35,2025-04-16,0.62,253,Written Off,1,0.611,Very High Risk
CUST103892,46,Female,Mumbai,Business Owner,709000.0,621,Fair,0,Home,935000,84,7.0,2022-01-20,1.32,207,Written Off,1,0.654,Very High Risk
CUST103893,34,Female,Chandigarh,Salaried,361000.0,723,Good,0,Home,1184000,12,15.92,2025-10-10,3.28,0,Closed,0,0.359,Medium Risk
CUST103894,37,Male,Mumbai,Self-Employed,744000.0,695,Good,1,Personal,319000,60,14.58,2022-10-27,0.43,0,Closed,0,0.465,High Risk
CUST103895,38,Male,Pune,Salaried,986000.0,604,Fair,0,Business,112000,24,13.87,2021-05-20,0.11,0,Closed,0,0.401,High Risk
CUST103896,49,Female,Delhi,Self-Employed,782000.0,647,Fair,0,Home,658000,48,11.39,2024-04-07,0.84,179,Default,1,0.628,Very High Risk
CUST103897,40,Female,Mumbai,Business Owner,549000.0,532,Poor,1,Credit Card Consolidation,231000,12,13.11,2024-01-05,0.42,68,Default,1,0.618,Very High Risk
CUST103898,47,Female,Gurugram,Self-Employed,882000.0,692,Good,0,Business,217000,60,10.2,2021-08-26,0.25,0,Closed,0,0.408,High Risk
CUST103899,38,Female,Gurugram,Salaried,644000.0,659,Fair,2,Home,451000,24,14.18,2024-06-13,0.7,0,Closed,0,0.487,High Risk
CUST103900,24,Male,Delhi,Salaried,833000.0,606,Fair,0,Auto,295000,84,7.0,2024-12-09,0.35,0,Closed,0,0.466,High Risk
CUST103901,21,Male,Mumbai,Salaried,854000.0,848,Excellent,3,Personal,838000,24,12.94,2023-08-29,0.98,0,Active,0,0.235,Medium Risk
CUST103902,21,Male,Gurugram,Salaried,756000.0,659,Fair,0,Personal,624000,24,12.35,2022-07-31,0.83,0,Active,0,0.467,High Risk
CUST103903,46,Male,Hyderabad,Salaried,366000.0,716,Good,1,Personal,489000,120,14.62,2025-12-03,1.34,0,Active,0,0.392,Medium Risk
CUST103904,40,Female,Noida,Salaried,1094000.0,653,Fair,1,Business,204000,60,13.76,2021-03-10,0.19,0,Active,0,0.395,Medium Risk
CUST103905,43,Female,Mumbai,Salaried,721000.0,589,Fair,0,Education,1033000,12,7.08,2021-12-05,1.43,0,Active,0,0.498,High Risk
CUST103906,30,Male,Chandigarh,Self-Employed,1141000.0,695,Good,0,Personal,316000,24,10.01,2023-08-10,0.28,145,Default,1,0.492,High Risk
CUST103907,31,Male,Delhi,Self-Employed,857000.0,639,Fair,3,Auto,676000,60,9.75,2025-11-10,0.79,139,Default,1,0.683,Very High Risk
CUST103908,61,Male,Bengaluru,Self-Employed,592000.0,736,Good,2,Personal,367000,36,16.0,2022-08-31,0.62,64,Default,1,0.528,High Risk
CUST103909,61,Female,Mohali,Salaried,478000.0,655,Fair,0,Personal,218000,84,7.86,2023-12-29,0.46,0,Closed,0,0.426,High Risk
CUST103910,25,Male,Bengaluru,Salaried,495000.0,659,Fair,3,Auto,136000,180,10.04,2022-06-07,0.27,22,Active - Overdue 30d,0,0.408,High Risk
CUST103911,21,Male,Bengaluru,Salaried,215000.0,762,Very Good,0,Auto,451000,60,15.19,2022-09-12,2.1,0,Active,0,0.329,Medium Risk
CUST103912,37,Male,Delhi,Self-Employed,208000.0,691,Good,0,Home,647000,48,13.57,2023-07-14,3.11,192,Written Off,1,0.736,Very High Risk
CUST103913,42,Male,Mohali,Self-Employed,720000.0,694,Good,0,Home,986000,36,9.7,2021-09-20,1.37,26,Active - Overdue 30d,0,0.584,High Risk
CUST103914,54,Female,Gurugram,Salaried,530000.0,699,Good,0,Home,840000,120,8.6,2025-06-15,1.58,96,Default,1,0.5,High Risk
CUST103915,61,Male,Pune,Salaried,407000.0,753,Very Good,0,Auto,196000,24,16.13,2024-03-25,0.48,0,Active,0,0.329,Medium Risk
CUST103916,49,Male,Gurugram,Self-Employed,866000.0,879,Excellent,1,Credit Card Consolidation,280000,36,9.29,2023-07-05,0.32,0,Closed,0,0.324,Medium Risk
CUST103917,24,Male,Delhi,Salaried,1075000.0,644,Fair,0,Business,123000,36,12.22,2023-08-11,0.11,0,Active,0,0.373,Medium Risk
CUST103918,25,Male,Chennai,Salaried,560000.0,670,Good,1,Personal,748000,24,15.04,2021-05-22,1.34,0,Active,0,0.479,High Risk
CUST103919,31,Female,Mumbai,Salaried,538000.0,624,Fair,2,Personal,651000,24,14.04,2024-10-19,1.21,72,Default,1,0.5,High Risk
CUST103920,41,Male,Hyderabad,Salaried,412000.0,657,Fair,0,Education,206000,48,7.64,2024-04-08,0.5,0,Active,0,0.416,High Risk
CUST103921,55,Male,Pune,Business Owner,1085000.0,708,Good,1,Personal,874000,24,12.18,2023-11-22,0.81,0,Active,0,0.51,High Risk
CUST103922,32,Female,Delhi,Self-Employed,1298000.0,720,Good,0,Home,559000,36,12.11,2022-06-13,0.43,0,Closed,0,0.406,High Risk
CUST103923,46,Male,Delhi,Salaried,684000.0,770,Very Good,1,Auto,263000,120,11.01,2022-03-05,0.38,0,Closed,0,0.333,Medium Risk
CUST103924,39,Female,Pune,Salaried,774000.0,650,Fair,0,Personal,615000,48,12.91,2025-12-25,0.79,177,Written Off,1,0.466,High Risk
CUST103925,27,Male,Bengaluru,Salaried,871000.0,711,Good,1,Home,708000,60,15.42,2023-09-11,0.81,0,Active,0,0.375,Medium Risk
CUST103926,27,Male,Delhi,Business Owner,698000.0,607,Fair,1,Education,706000,24,12.61,2022-03-06,1.01,74,Default,1,0.626,Very High Risk
CUST103927,46,Female,Mumbai,Salaried,522000.0,616,Fair,1,Auto,209000,84,10.94,2024-10-04,0.4,0,Closed,0,0.453,High Risk
CUST103928,60,Female,Chennai,Business Owner,636000.0,751,Very Good,1,Personal,670000,60,9.55,2025-08-16,1.05,0,Active,0,0.453,High Risk
CUST103929,25,Male,Noida,Salaried,745000.0,656,Fair,0,Personal,408000,180,9.84,2022-08-22,0.55,0,Active,0,0.415,High Risk
CUST103930,41,Male,Chennai,Business Owner,672000.0,625,Fair,0,Home,365000,36,10.24,2022-03-19,0.54,0,Active,0,0.524,High Risk
CUST103931,34,Male,Gurugram,Self-Employed,362000.0,557,Poor,1,Home,827000,48,8.0,2021-10-29,2.28,176,Default,1,0.724,Very High Risk
CUST103932,24,Male,Chandigarh,Business Owner,545000.0,759,Very Good,2,Personal,483000,48,7.0,2023-04-25,0.89,0,Closed,0,0.406,High Risk
CUST103933,43,Male,Delhi,Business Owner,914000.0,542,Poor,0,Home,225000,120,12.87,2022-05-17,0.25,0,Closed,0,0.486,High Risk
CUST103934,62,Female,Delhi,Salaried,457000.0,556,Poor,0,Home,425000,60,14.06,2021-05-30,0.93,0,Active,0,0.525,High Risk
CUST103935,40,Male,Chennai,Self-Employed,290000.0,726,Good,1,Personal,400000,24,13.75,2023-11-21,1.38,12,Active - Overdue 30d,0,0.452,High Risk
CUST103936,35,Male,Chennai,Self-Employed,206000.0,662,Fair,0,Auto,389000,84,15.29,2021-11-22,1.89,0,Active,0,0.551,High Risk
CUST103937,49,Female,Chennai,Business Owner,662000.0,710,Good,2,Auto,581000,120,8.13,2023-07-18,0.88,244,Written Off,1,0.489,High Risk
CUST103938,28,Male,Gurugram,Salaried,564000.0,657,Fair,1,Personal,453000,48,13.84,2022-06-28,0.8,43,Active - Overdue 30d,0,0.456,High Risk
CUST103939,61,Female,Noida,Salaried,593000.0,750,Very Good,0,Home,588000,48,13.29,2021-07-27,0.99,0,Active,0,0.381,Medium Risk
CUST103940,39,Male,Noida,Self-Employed,242000.0,776,Very Good,1,Home,499000,48,16.23,2025-03-12,2.06,0,Active,0,0.438,High Risk
CUST103941,59,Male,Bengaluru,Salaried,938000.0,785,Very Good,1,Home,512000,12,9.72,2024-05-25,0.55,15,Active - Overdue 30d,0,0.342,Medium Risk
CUST103942,48,Female,Delhi,Self-Employed,869000.0,662,Fair,0,Business,602000,60,15.41,2021-08-15,0.69,322,Written Off,1,0.62,Very High Risk
CUST103943,47,Male,Gurugram,Salaried,830000.0,590,Fair,2,Home,606000,12,8.73,2023-05-17,0.73,18,Active - Overdue 30d,0,0.565,High Risk
CUST103944,24,Male,Delhi,Salaried,420000.0,678,Good,0,Education,601000,60,10.12,2023-09-04,1.43,0,Active,0,0.466,High Risk
CUST103945,35,Female,Noida,Salaried,856000.0,613,Fair,1,Business,617000,180,7.0,2025-08-10,0.72,364,Written Off,1,0.504,High Risk
CUST103946,55,Female,Bengaluru,Self-Employed,1228000.0,634,Fair,0,Home,52000,60,13.59,2023-07-11,0.04,0,Closed,0,0.324,Medium Risk
CUST103947,57,Female,Pune,Self-Employed,851000.0,832,Excellent,1,Auto,766000,48,14.0,2025-01-30,0.9,0,Closed,0,0.392,Medium Risk
CUST103948,21,Male,Pune,Business Owner,374000.0,748,Very Good,0,Education,993000,60,13.19,2021-02-09,2.66,0,Active,0,0.378,Medium Risk
CUST103949,23,Male,Chandigarh,Salaried,1276000.0,657,Fair,1,Business,334000,60,13.02,2023-05-13,0.26,0,Closed,0,0.35,Medium Risk
CUST103950,44,Female,Delhi,Salaried,626000.0,672,Good,0,Home,269000,48,15.35,2025-07-18,0.43,0,Closed,0,0.449,High Risk
CUST103951,47,Male,Mohali,Salaried,549000.0,640,Fair,1,Auto,997000,84,11.02,2025-05-04,1.82,129,Default,1,0.61,Very High Risk
